Id,SalePrice
2734,150323.85795964944
2735,126126.52380980499
2736,150809.58844756085
2737,122718.43189948304
2738,139674.67371294892
2739,169441.67714782563
2740,136265.39222289642
2741,138989.55589691937
2742,154483.466944356
2743,146877.0696292589
2744,146346.28404871555
2745,140379.5266120949
2746,126976.4952094937
2747,144526.5599502396
2748,131041.32486551748
2749,128035.47064269296
2750,129338.02825429392
2751,118555.67932996232
2752,230300.0366348215
2753,151223.05084779795
2754,218984.74006326176
2755,132796.991000953
2756,83079.94674278202
2757,59944.22651453838
2758,77662.87352564518
2759,149130.13761818467
2760,138603.78959417043
2761,149958.15518374753
2762,141159.82692166953
2763,200129.42505464423
2764,152147.15502806785
2765,294768.2262822509
2766,118578.01808542278
2767,85719.36485659116
2768,124176.28364791814
2769,135776.662305086
2770,154745.75463470584
2771,120554.64636778469
2772,120772.40445100375
2773,157232.11579296517
2774,134071.12553487942
2775,132569.7232420806
2776,132486.72100004918
2777,130572.0466002599
2778,115703.65572030266
2779,110595.14756128202
2780,108126.25113269112
2781,91036.82488639861
2782,85482.7232927318
2783,94182.21681719073
2784,126690.9188211143
2785,128829.94638085677
2786,56826.35091047184
2787,115259.03184933179
2788,71859.63876639633
2789,198428.93401825315
2790,86334.68605944871
2791,131258.0630891995
2792,54801.95852378321
2793,169725.1942724459
2794,90402.55363000631
2795,122288.00749931458
2796,88925.29570234418
2797,199937.79438590197
2798,101267.8251651793
2799,122717.02228182512
2800,71793.00161879712
2801,103506.36719950869
2802,128750.95166611424
2803,143873.02361841465
2804,133918.9179842329
2805,104221.9442592705
2806,104280.84494197209
2807,160258.63579408507
2808,145343.38755960477
2809,135886.40209334332
2810,133021.2412193426
2811,157375.66727855877
2812,151775.64263517433
2813,159108.23256503989
2814,144553.53465925675
2815,102076.414110754
2816,245496.67505860978
2817,148287.74865711492
2818,130334.59936677739
2819,132727.07598893915
2820,130376.24875625441
2821,128797.34918086114
2822,166374.3566864062
2823,270870.9532025875
2824,172059.1426506145
2825,136645.76155998113
2826,136937.77124318303
2827,137636.86199254502
2828,217312.39831449545
2829,182372.10703033864
2830,239929.87685735585
2831,185983.61350393173
2832,232513.94873560162
2833,261497.25865946873
2834,216437.10289544406
2835,216492.8178842427
2836,191837.22081953796
2837,157909.40295173117
2838,156418.55170699712
2839,181421.55045403357
2840,187615.25274225257
2841,203933.91386863813
2842,206317.48512918103
2843,147243.15215552566
2844,150119.39901338486
2845,120711.13660580364
2846,213762.6654151473
2847,195817.1729047936
2848,215915.4115935758
2849,207635.5825139464
2850,271445.8668847243
2851,249870.65949137378
2852,234834.72998550558
2853,238801.2019382851
2854,139247.8864434559
2855,190278.42859572457
2856,210414.89293707287
2857,191837.22081953796
2858,192105.2760349948
2859,132960.7277167356
2860,124168.46344540894
2861,140098.79140108463
2862,203937.84856997267
2863,130248.24872102843
2864,268485.66332648054
2865,138569.9007206853
2866,153394.30755563115
2867,86816.14314741704
2868,129669.84556192458
2869,117133.87910213709
2870,137201.71207994258
2871,119528.75580931941
2872,65751.01496450213
2873,97031.67441431405
2874,129525.65134815841
2875,126609.89795945877
2876,172576.3896851983
2877,122452.67131452447
2878,154304.8186929774
2879,133278.13132677588
2880,114105.85639366908
2881,143645.22458735656
2882,139575.05684070027
2883,172297.08911238023
2884,184137.9249775934
2885,163213.04891492505
2886,199163.36370047944
2887,103116.18236948233
2888,122680.72477420449
2889,49180.659128854706
2890,68027.08017902334
2891,139568.25916376407
2892,48782.286218070556
2893,105598.24344184951
2894,57330.37118818715
2895,294288.73771957203
2896,274012.87704088114
2897,186018.3261918022
2898,149794.6739562839
2899,233866.72799049626
2900,157377.1233514683
2901,199697.8455431101
2902,179928.10545958646
2903,362577.3999247823
2904,296039.5261847308
2905,87673.56920764744
2906,202752.92900026496
2907,114947.07663425618
2908,126698.076921557
2909,135661.82366460547
2910,79648.79018104628
2911,83070.07779830227
2912,144199.40673079962
2913,83720.3537368012
2914,75593.9956704685
2915,75593.9956704685
2916,84113.34286875563
2917,155123.47690321918
2918,127290.90827783752
2919,231494.2726154553
